"hg1"	"hg2"	"distance"	"hg1_Hgsubgroup"	"hg1_oneletter"	"hg2_Hgsubgroup"	"hg2_oneletter"	"hg1_MacroPhylo"	"hg2_MacroPhylo"	"ArrayType"	"matched_subgroup"	"matched_oneletter"	"matched_macro"	"matched_haplogroup"	"matched_level"	"Group"	"InLegend"
"M5a4"	"M5a"	1	"M5"	"M"	"M5"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"I1e"	"I1"	1	"I1"	"I"	"I1"	"I"	"N1"	"N1"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"R5a2"	"R5a2"	0	"R5"	"R"	"R5"	"R"	"R*"	"R*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M18"	"M18a"	1	"M18"	"M"	"M18"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M35a1"	"M35"	3	"M35"	"M"	"M35"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M52a"	"M52a"	0	"M52"	"M"	"M52"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"R8b1a*"	"R8a1"	6	"R8"	"R"	"R8"	"R"	"R*"	"R*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"R31b"	"R31b"	0	"R31"	"R"	"R31"	"R"	"R*"	"R*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M44a1"	"M"	3	"M44"	"M"	"M"	"M"	"M*"	"M*"	"Axiom_APMRA"	0	1	1	0	"3. One-letter"	"Axiom_APMRA"	TRUE
"R7"	"R7"	0	"R7"	"R"	"R7"	"R"	"R*"	"R*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"U2a1b"	"U"	5	"U2"	"U"	"U"	"U"	"UK"	"UK"	"Axiom_APMRA"	0	1	1	0	"3. One-letter"	"Axiom_APMRA"	TRUE
"M2a'b"	"M2"	1	"M2"	"M"	"M2"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"J1d"	"J1+16193"	1	"J1"	"J"	"J1"	"J"	"JT"	"JT"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M3c+152"	"M"	3	"M3"	"M"	"M"	"M"	"M*"	"M*"	"Axiom_APMRA"	0	1	1	0	"3. One-letter"	"Axiom_APMRA"	TRUE
"M4a"	"M4"	1	"M4"	"M"	"M4"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M66b"	"M"	3	"M66"	"M"	"M"	"M"	"M*"	"M*"	"Axiom_APMRA"	0	1	1	0	"3. One-letter"	"Axiom_APMRA"	TRUE
"U2b"	"U2b"	0	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"R31b"	"R31b"	0	"R31"	"R"	"R31"	"R"	"R*"	"R*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M6a1a"	"M6a1a"	0	"M6"	"M"	"M6"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M53"	"M"	2	"M53"	"M"	"M"	"M"	"M*"	"M*"	"Axiom_APMRA"	0	1	1	0	"3. One-letter"	"Axiom_APMRA"	TRUE
"R5a2b"	"R5a2"	1	"R5"	"R"	"R5"	"R"	"R*"	"R*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M5a2a2"	"M5a2a2"	0	"M5"	"M"	"M5"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"R5a1"	"R5a1"	0	"R5"	"R"	"R5"	"R"	"R*"	"R*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M18a"	"M18a"	0	"M18"	"M"	"M18"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"U2b"	"U2b"	0	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"R5a2b"	"R5a2"	1	"R5"	"R"	"R5"	"R"	"R*"	"R*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M40a1"	"M40a1"	0	"M40"	"M"	"M40"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M3a2"	"M3a"	1	"M3"	"M"	"M3"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M6a1b"	"M6a1b"	0	"M6"	"M"	"M6"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M52a1b"	"M52a1"	1	"M52"	"M"	"M52"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"U9a1"	"U9a1"	0	"U9"	"U"	"U9"	"U"	"UK"	"UK"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"W3a1"	"W3a1"	0	"W3"	"W"	"W3"	"W"	"N2"	"N2"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M45a"	"M45a"	0	"M45"	"M"	"M45"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"U1a1a1a"	"U1a1a1a"	0	"U1"	"U"	"U1"	"U"	"UK"	"UK"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M3d1"	"M3d1"	0	"M3"	"M"	"M3"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M30"	"M30"	0	"M30"	"M"	"M30"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"T2"	"T2"	0	"T2"	"T"	"T2"	"T"	"JT"	"JT"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"W3a1b"	"W3a1b"	0	"W3"	"W"	"W3"	"W"	"N2"	"N2"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"W3a1b"	"W3a1b"	0	"W3"	"W"	"W3"	"W"	"N2"	"N2"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M39b*"	"M39b*"	0	"M39"	"M"	"M39"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"R30b2a"	"R30b2a"	0	"R30"	"R"	"R30"	"R"	"R*"	"R*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"R6b"	"R"	2	"R6"	"R"	"R"	"R"	"R*"	"R*"	"Axiom_APMRA"	0	1	1	0	"3. One-letter"	"Axiom_APMRA"	TRUE
"R5a1a"	"R5a1a"	0	"R5"	"R"	"R5"	"R"	"R*"	"R*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M4a"	"M4"	1	"M4"	"M"	"M4"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"A21"	"A"	3	"A21"	"A"	"A"	"A"	"A"	"A"	"Axiom_APMRA"	0	1	1	0	"3. One-letter"	"Axiom_APMRA"	TRUE
"M5b2a"	"M5b2"	1	"M5"	"M"	"M5"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M50"	"M50a"	1	"M50"	"M"	"M50"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"U5a1i1"	"U5a1i"	1	"U5"	"U"	"U5"	"U"	"UK"	"UK"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M3a1+204"	"M3a"	2	"M3"	"M"	"M3"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M35a1"	"M35"	3	"M35"	"M"	"M35"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"U2b2"	"U2b2"	0	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M30+16234"	"M30"	1	"M30"	"M"	"M30"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M4"	"M4"	0	"M4"	"M"	"M4"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"R30a1b"	"R30a1"	1	"R30"	"R"	"R30"	"R"	"R*"	"R*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M65a+@16311"	"M31c"	8	"M65"	"M"	"M31"	"M"	"M*"	"M*"	"Axiom_APMRA"	0	1	1	0	"3. One-letter"	"Axiom_APMRA"	TRUE
"M38b"	"M38b"	0	"M38"	"M"	"M38"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"R5a2a"	"R5a2"	1	"R5"	"R"	"R5"	"R"	"R*"	"R*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M5a2"	"M5a"	1	"M5"	"M"	"M5"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"W3a1b"	"W3a1b"	0	"W3"	"W"	"W3"	"W"	"N2"	"N2"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"U2c1a"	"U2c1a"	0	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"R6b"	"R"	2	"R6"	"R"	"R"	"R"	"R*"	"R*"	"Axiom_APMRA"	0	1	1	0	"3. One-letter"	"Axiom_APMRA"	TRUE
"U2b2"	"U2b2"	0	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M3a1+204"	"M3a"	2	"M3"	"M"	"M3"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"U2b2"	"U2b2"	0	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"U2a1a*"	"U2a1a*"	0	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M30d1"	"M30d"	1	"M30"	"M"	"M30"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M35b4"	"M35b"	1	"M35"	"M"	"M35"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"J1b3b"	"J1b"	2	"J1"	"J"	"J1"	"J"	"JT"	"JT"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"R6a1"	"R6a1"	0	"R6"	"R"	"R6"	"R"	"R*"	"R*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M39b1"	"M39b1*1"	1	"M39"	"M"	"M39"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"H13a2a"	"H13a1a1d"	6	"H13"	"H"	"H13"	"H"	"HV"	"HV"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M30f*"	"M30f"	1	"M30"	"M"	"M30"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M30b"	"M30b"	0	"M30"	"M"	"M30"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"H13a2a"	"H13a1a1d"	6	"H13"	"H"	"H13"	"H"	"HV"	"HV"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"R7a'b"	"R7a'b"	0	"R7"	"R"	"R7"	"R"	"R*"	"R*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"R7"	"R7"	0	"R7"	"R"	"R7"	"R"	"R*"	"R*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M35b+16304"	"M35b"	1	"M35"	"M"	"M35"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M2a1"	"M2a1"	0	"M2"	"M"	"M2"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M42b1"	"M42b1"	0	"M42"	"M"	"M42"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"U2b1"	"U2b1"	0	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"U1a1c1d"	"U1a1c"	2	"U1"	"U"	"U1"	"U"	"UK"	"UK"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M5a2a"	"M5a2a"	0	"M5"	"M"	"M5"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"R8b1"	"R8b"	1	"R8"	"R"	"R8"	"R"	"R*"	"R*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M2a1"	"M2a1"	0	"M2"	"M"	"M2"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M18a"	"M18a"	0	"M18"	"M"	"M18"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"J1b1b3"	"J1b1b3"	0	"J1"	"J"	"J1"	"J"	"JT"	"JT"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M35a1"	"M35"	3	"M35"	"M"	"M35"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M39b1"	"M39b1*1"	1	"M39"	"M"	"M39"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M30*2"	"M30*2"	0	"M30"	"M"	"M30"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"R30a1c"	"R30a1"	1	"R30"	"R"	"R30"	"R"	"R*"	"R*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"HV14a"	"HV14a"	0	"HV14"	"HV"	"HV14"	"HV"	"HV"	"HV"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"R30b2a"	"R30b2a"	0	"R30"	"R"	"R30"	"R"	"R*"	"R*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M3c2"	"M"	3	"M3"	"M"	"M"	"M"	"M*"	"M*"	"Axiom_APMRA"	0	1	1	0	"3. One-letter"	"Axiom_APMRA"	TRUE
"M35a1"	"M35"	3	"M35"	"M"	"M35"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M34"	"M60b"	4	"M34"	"M"	"M60"	"M"	"M*"	"M*"	"Axiom_APMRA"	0	1	1	0	"3. One-letter"	"Axiom_APMRA"	TRUE
"M5a"	"M5a"	0	"M5"	"M"	"M5"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"U1a"	"U1"	1	"U1"	"U"	"U1"	"U"	"UK"	"UK"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"R30*"	"R30*"	0	"R30"	"R"	"R30"	"R"	"R*"	"R*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"A1a"	"A"	4	"A1"	"A"	"A"	"A"	"A"	"A"	"Axiom_APMRA"	0	1	1	0	"3. One-letter"	"Axiom_APMRA"	TRUE
"M36"	"M36a"	1	"M36"	"M"	"M36"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"U5a1i1"	"U5a1i"	1	"U5"	"U"	"U5"	"U"	"UK"	"UK"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"J1b3b"	"J1b"	2	"J1"	"J"	"J1"	"J"	"JT"	"JT"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M5c1"	"M5c1"	0	"M5"	"M"	"M5"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M45a*2"	"M45a"	1	"M45"	"M"	"M45"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M3a1+204"	"M3a"	2	"M3"	"M"	"M3"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"U2b2"	"U2b2"	0	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M3d"	"M3d"	0	"M3"	"M"	"M3"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"R30a1b"	"R30a1"	1	"R30"	"R"	"R30"	"R"	"R*"	"R*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M2a1a"	"M2a1"	1	"M2"	"M"	"M2"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M30"	"M30"	0	"M30"	"M"	"M30"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"U9b1"	"U9b1"	0	"U9"	"U"	"U9"	"U"	"UK"	"UK"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M35"	"M35"	0	"M35"	"M"	"M35"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M30+16234"	"M30"	1	"M30"	"M"	"M30"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"R6a1*"	"R6a1"	1	"R6"	"R"	"R6"	"R"	"R*"	"R*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M33d"	"M33d"	0	"M33"	"M"	"M33"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M3a1+204"	"M3a"	2	"M3"	"M"	"M3"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M5a1b*"	"M5a1b*"	0	"M5"	"M"	"M5"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M6"	"M6"	0	"M6"	"M"	"M6"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M57+152"	"M57"	1	"M57"	"M"	"M57"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"R5a2b"	"R5a2"	1	"R5"	"R"	"R5"	"R"	"R*"	"R*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M30d1"	"M30d"	1	"M30"	"M"	"M30"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M3a1+204"	"M3a"	2	"M3"	"M"	"M3"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M30+16234"	"M30"	1	"M30"	"M"	"M30"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"N21+195"	"N21"	1	"N21"	"N"	"N21"	"N"	"N2"	"N2"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M5a"	"M5a"	0	"M5"	"M"	"M5"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M5a1b*"	"M5a1b*"	0	"M5"	"M"	"M5"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"R7b2"	"R7b2"	0	"R7"	"R"	"R7"	"R"	"R*"	"R*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"R30a1c"	"R30a1"	1	"R30"	"R"	"R30"	"R"	"R*"	"R*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M2b1"	"M2b1"	0	"M2"	"M"	"M2"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"HV14a"	"HV14a"	0	"HV14"	"HV"	"HV14"	"HV"	"HV"	"HV"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M5a1b*"	"M5a1b*"	0	"M5"	"M"	"M5"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"U2a2"	"U2a2"	0	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M39b*"	"M39b*"	0	"M39"	"M"	"M39"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"R7"	"R7"	0	"R7"	"R"	"R7"	"R"	"R*"	"R*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M49d"	"M49d"	0	"M49"	"M"	"M49"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M3a2a"	"M3a"	2	"M3"	"M"	"M3"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M5a2a"	"M5a2a"	0	"M5"	"M"	"M5"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M5c1"	"M*2"	5	"M5"	"M"	"M"	"M"	"M*"	"M*"	"Axiom_APMRA"	0	1	1	0	"3. One-letter"	"Axiom_APMRA"	TRUE
"R5a2"	"R5a2"	0	"R5"	"R"	"R5"	"R"	"R*"	"R*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M3d"	"M3d"	0	"M3"	"M"	"M3"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M3d"	"M3d"	0	"M3"	"M"	"M3"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M6a1a"	"M6a1a"	0	"M6"	"M"	"M6"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M2a1"	"M2a1"	0	"M2"	"M"	"M2"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"U2a1b"	"U"	5	"U2"	"U"	"U"	"U"	"UK"	"UK"	"Axiom_APMRA"	0	1	1	0	"3. One-letter"	"Axiom_APMRA"	TRUE
"M6b"	"M6"	1	"M6"	"M"	"M6"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M33a2a"	"M33a2"	1	"M33"	"M"	"M33"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M30f*"	"M30f"	1	"M30"	"M"	"M30"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M5a"	"M5a"	0	"M5"	"M"	"M5"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"H13a2a"	"H13a1a2b"	6	"H13"	"H"	"H13"	"H"	"HV"	"HV"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"HV14a"	"HV14a"	0	"HV14"	"HV"	"HV14"	"HV"	"HV"	"HV"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M18a"	"M18a"	0	"M18"	"M"	"M18"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"U2a1b"	"U"	5	"U2"	"U"	"U"	"U"	"UK"	"UK"	"Axiom_APMRA"	0	1	1	0	"3. One-letter"	"Axiom_APMRA"	TRUE
